timestamp;tag_name;value
20230721T165421;set-l;-88.0
20230721T165421;set-h;-72.0
20230721T165421;set-hh;-70.0
20230721T165422;pv;-83.07
20230721T165422;set-ll;-90.0
20230721T165422;set-l;-88.0
20230721T165422;set-h;-72.0
20230721T165422;set-hh;-70.0
20230721T165423;pv;-83.07
20230721T165423;set-ll;-90.0
20230721T165423;set-l;-88.0
20230721T165423;set-h;-72.0
20230721T165423;set-hh;-70.0
20230721T165424;pv;-83.07
20230721T165424;set-ll;-90.0
20230721T165424;set-l;-88.0
20230721T165424;set-h;-72.0
20230721T165424;set-hh;-70.0
20230721T165425;pv;-83.07
20230721T165425;set-ll;-90.0
20230721T165425;set-l;-88.0
20230721T165425;set-h;-72.0
20230721T165425;set-hh;-70.0
20230721T165426;pv;-83.07
20230721T165426;set-ll;-90.0
20230721T165426;set-l;-88.0
20230721T165426;set-h;-72.0
20230721T165426;set-hh;-70.0
20230721T165427;pv;-83.07
20230721T165427;set-ll;-90.0
20230721T165428;set-l;-88.0
20230721T165428;set-h;-72.0
20230721T165428;set-hh;-70.0
20230721T165429;pv;-83.07
20230721T165429;set-ll;-90.0
20230721T165429;set-l;-88.0
20230721T165429;set-h;-72.0
20230721T165429;set-hh;-70.0
20230721T165430;pv;-83.07
20230721T165430;set-ll;-90.0
20230721T165430;set-l;-88.0
20230721T165430;set-h;-72.0
20230721T165430;set-hh;-70.0
20230721T165431;pv;-83.07
20230721T165431;set-ll;-90.0
20230721T165431;set-l;-88.0
20230721T165431;set-h;-72.0
20230721T165431;set-hh;-70.0
20230721T165432;pv;-83.07
20230721T165432;set-ll;-90.0
20230721T165432;set-l;-88.0
20230721T165432;set-h;-72.0
20230721T165432;set-hh;-70.0
20230721T165433;pv;-83.07
20230721T165433;set-ll;-90.0
20230721T165433;set-l;-88.0
20230721T165433;set-h;-72.0
20230721T165433;set-hh;-70.0
20230721T165434;pv;-83.1
20230721T165434;set-ll;-90.0
20230721T165434;set-l;-88.0
20230721T165434;set-h;-72.0
20230721T165434;set-hh;-70.0
20230721T165435;pv;-83.07
20230721T165435;set-ll;-90.0
20230721T165435;set-l;-88.0
20230721T165435;set-h;-72.0
20230721T165435;set-hh;-70.0
20230721T165436;pv;-83.07
20230721T165436;set-ll;-90.0
20230721T165436;set-l;-88.0
20230721T165436;set-h;-72.0
20230721T165436;set-hh;-70.0
20230721T165437;pv;-83.1
20230721T165437;set-ll;-90.0
20230721T165437;set-l;-88.0
20230721T165437;set-h;-72.0
20230721T165437;set-hh;-70.0
20230721T165438;pv;-83.1
20230721T165438;set-ll;-90.0
20230721T165438;set-l;-88.0
20230721T165438;set-h;-72.0
20230721T165438;set-hh;-70.0
20230721T165440;pv;-83.1
20230721T165440;set-ll;-90.0
20230721T165440;set-l;-88.0
20230721T165440;set-h;-72.0
20230721T165440;set-hh;-70.0
20230721T165441;pv;-83.1
20230721T165441;set-ll;-90.0
20230721T165441;set-l;-88.0
20230721T165441;set-h;-72.0
20230721T165441;set-hh;-70.0
20230721T165442;pv;-83.1
20230721T165442;set-ll;-90.0
20230721T165442;set-l;-88.0
20230721T165442;set-h;-72.0
20230721T165442;set-hh;-70.0
20230721T165443;pv;-83.1
20230721T165443;set-ll;-90.0
20230721T165443;set-l;-88.0
20230721T165443;set-h;-72.0
20230721T165443;set-hh;-70.0
20230721T165444;pv;-83.1
20230721T165444;set-ll;-90.0
20230721T165444;set-l;-88.0
20230721T165444;set-h;-72.0
20230721T165444;set-hh;-70.0
20230721T165445;pv;-83.1
20230721T165445;set-ll;-90.0
20230721T165445;set-l;-88.0
20230721T165445;set-h;-72.0
20230721T165445;set-hh;-70.0
20230721T165446;pv;-83.1
20230721T165446;set-ll;-90.0
20230721T165446;set-l;-88.0
20230721T165446;set-h;-72.0
20230721T165446;set-hh;-70.0
20230721T165447;pv;-83.1
20230721T165447;set-ll;-90.0
20230721T165447;set-l;-88.0
20230721T165447;set-h;-72.0
20230721T165447;set-hh;-70.0
20230721T165448;pv;-83.1
20230721T165448;set-ll;-90.0
20230721T165448;set-l;-88.0
20230721T165448;set-h;-72.0
20230721T165448;set-hh;-70.0
20230721T165449;pv;-83.13
20230721T165449;set-ll;-90.0
20230721T165449;set-l;-88.0
20230721T165449;set-h;-72.0
20230721T165449;set-hh;-70.0
20230721T165450;pv;-83.13
20230721T165450;set-ll;-90.0
20230721T165450;set-l;-88.0
20230721T165451;set-h;-72.0
20230721T165451;set-hh;-70.0
20230721T165452;pv;-83.13
20230721T165452;set-ll;-90.0
20230721T165452;set-l;-88.0
20230721T165452;set-h;-72.0
20230721T165452;set-hh;-70.0
20230721T165453;pv;-83.1
20230721T165453;set-ll;-90.0
20230721T165453;set-l;-88.0
20230721T165453;set-h;-72.0
20230721T165453;set-hh;-70.0
20230721T165454;pv;-83.13
20230721T165454;set-ll;-90.0
20230721T165454;set-l;-88.0
20230721T165454;set-h;-72.0
20230721T165454;set-hh;-70.0
20230721T165455;pv;-83.1
20230721T165455;set-ll;-90.0
20230721T165455;set-l;-88.0
20230721T165455;set-h;-72.0
20230721T165455;set-hh;-70.0
20230721T165456;pv;-83.13
20230721T165456;set-ll;-90.0
20230721T165456;set-l;-88.0
20230721T165456;set-h;-72.0
20230721T165456;set-hh;-70.0
20230721T165457;pv;-83.13
20230721T165457;set-ll;-90.0
20230721T165457;set-l;-88.0
20230721T165457;set-h;-72.0
20230721T165457;set-hh;-70.0
20230721T165458;pv;-83.13
20230721T165458;set-ll;-90.0
20230721T165458;set-l;-88.0
20230721T165458;set-h;-72.0
20230721T165458;set-hh;-70.0
20230721T165459;pv;-83.13
20230721T165459;set-ll;-90.0
20230721T165459;set-l;-88.0
20230721T165459;set-h;-72.0
20230721T165459;set-hh;-70.0
20230721T165500;pv;-83.13
20230721T165500;set-ll;-90.0
20230721T165500;set-l;-88.0
20230721T165500;set-h;-72.0
20230721T165500;set-hh;-70.0
20230721T165501;pv;-83.13
20230721T165501;set-ll;-90.0
20230721T165501;set-l;-88.0
20230721T165501;set-h;-72.0
20230721T165501;set-hh;-70.0
20230721T165502;pv;-83.16
20230721T165502;set-ll;-90.0
20230721T165503;set-l;-88.0
20230721T165503;set-h;-72.0
20230721T165503;set-hh;-70.0
20230721T165504;pv;-83.16
20230721T165504;set-ll;-90.0
20230721T165504;set-l;-88.0
20230721T165504;set-h;-72.0
20230721T165504;set-hh;-70.0
20230721T165505;pv;-83.16
20230721T165505;set-ll;-90.0
20230721T165505;set-l;-88.0
20230721T165505;set-h;-72.0
20230721T165505;set-hh;-70.0
20230721T165506;pv;-83.13
20230721T165506;set-ll;-90.0
20230721T165506;set-l;-88.0
20230721T165506;set-h;-72.0
20230721T165506;set-hh;-70.0
20230721T165507;pv;-83.16
20230721T165507;set-ll;-90.0
20230721T165507;set-l;-88.0
20230721T165507;set-h;-72.0
20230721T165507;set-hh;-70.0
20230721T165508;pv;-83.16
20230721T165508;set-ll;-90.0
20230721T165508;set-l;-88.0
20230721T165508;set-h;-72.0
20230721T165508;set-hh;-70.0
20230721T165509;pv;-83.16
20230721T165509;set-ll;-90.0
20230721T165509;set-l;-88.0
20230721T165509;set-h;-72.0
20230721T165509;set-hh;-70.0
20230721T165510;pv;-83.19
20230721T165510;set-ll;-90.0
20230721T165510;set-l;-88.0
20230721T165510;set-h;-72.0
20230721T165510;set-hh;-70.0
20230721T165511;pv;-83.16
20230721T165511;set-ll;-90.0
20230721T165511;set-l;-88.0
20230721T165511;set-h;-72.0
20230721T165511;set-hh;-70.0
20230721T165512;pv;-83.16
20230721T165512;set-ll;-90.0
20230721T165512;set-l;-88.0
20230721T165512;set-h;-72.0
20230721T165512;set-hh;-70.0
20230721T165513;pv;-83.19
20230721T165513;set-ll;-90.0
20230721T165513;set-l;-88.0
20230721T165513;set-h;-72.0
20230721T165513;set-hh;-70.0
20230721T165515;pv;-83.16
20230721T165515;set-ll;-90.0
20230721T165515;set-l;-88.0
20230721T165515;set-h;-72.0
20230721T165515;set-hh;-70.0
20230721T165516;pv;-83.19
20230721T165516;set-ll;-90.0
20230721T165516;set-l;-88.0
20230721T165516;set-h;-72.0
20230721T165516;set-hh;-70.0
20230721T165517;pv;-83.19
20230721T165517;set-ll;-90.0
20230721T165517;set-l;-88.0
20230721T165517;set-h;-72.0
20230721T165517;set-hh;-70.0
20230721T165518;pv;-83.16
20230721T165518;set-ll;-90.0
20230721T165518;set-l;-88.0
20230721T165518;set-h;-72.0
20230721T165518;set-hh;-70.0
20230721T165519;pv;-83.19
20230721T165519;set-ll;-90.0
20230721T165519;set-l;-88.0
20230721T165519;set-h;-72.0
20230721T165519;set-hh;-70.0
20230721T165520;pv;-83.19
20230721T165520;set-ll;-90.0
20230721T165520;set-l;-88.0
20230721T165520;set-h;-72.0
20230721T165520;set-hh;-70.0
20230721T165521;pv;-83.19
20230721T165521;set-ll;-90.0
20230721T165521;set-l;-88.0
20230721T165521;set-h;-72.0
20230721T165521;set-hh;-70.0
20230721T165522;pv;-83.19
20230721T165522;set-ll;-90.0
20230721T165522;set-l;-88.0
20230721T165522;set-h;-72.0
20230721T165522;set-hh;-70.0
20230721T165523;pv;-83.19
20230721T165523;set-ll;-90.0
20230721T165523;set-l;-88.0
20230721T165523;set-h;-72.0
20230721T165523;set-hh;-70.0
20230721T165524;pv;-83.22
20230721T165524;set-ll;-90.0
20230721T165524;set-l;-88.0
20230721T165524;set-h;-72.0
20230721T165524;set-hh;-70.0
20230721T165525;pv;-83.19
20230721T165525;set-ll;-90.0
20230721T165525;set-l;-88.0
20230721T165525;set-h;-72.0
20230721T165525;set-hh;-70.0
20230721T165527;pv;-83.19
20230721T165527;set-ll;-90.0
20230721T165527;set-l;-88.0
20230721T165527;set-h;-72.0
20230721T165527;set-hh;-70.0
20230721T165528;pv;-83.22
20230721T165528;set-ll;-90.0
20230721T165528;set-l;-88.0
20230721T165528;set-h;-72.0
20230721T165528;set-hh;-70.0
20230721T165529;pv;-83.22
20230721T165529;set-ll;-90.0
20230721T165529;set-l;-88.0
20230721T165529;set-h;-72.0
20230721T165529;set-hh;-70.0
20230721T165530;pv;-83.19
20230721T165530;set-ll;-90.0
20230721T165530;set-l;-88.0
20230721T165530;set-h;-72.0
20230721T165530;set-hh;-70.0
20230721T165531;pv;-83.22
20230721T165531;set-ll;-90.0
20230721T165531;set-l;-88.0
20230721T165531;set-h;-72.0
20230721T165531;set-hh;-70.0
20230721T165532;pv;-83.22
20230721T165532;set-ll;-90.0
20230721T165532;set-l;-88.0
20230721T165532;set-h;-72.0
20230721T165532;set-hh;-70.0
20230721T165533;pv;-83.22
20230721T165533;set-ll;-90.0
20230721T165533;set-l;-88.0
20230721T165533;set-h;-72.0
20230721T165533;set-hh;-70.0
20230721T165534;pv;-83.22
20230721T165534;set-ll;-90.0
20230721T165534;set-l;-88.0
20230721T165534;set-h;-72.0
20230721T165534;set-hh;-70.0
20230721T165535;pv;-83.19
20230721T165535;set-ll;-90.0
20230721T165535;set-l;-88.0
20230721T165535;set-h;-72.0
20230721T165535;set-hh;-70.0
20230721T165536;pv;-83.22
20230721T165536;set-ll;-90.0
20230721T165536;set-l;-88.0
20230721T165536;set-h;-72.0
20230721T165536;set-hh;-70.0
20230721T165537;pv;-83.22
20230721T165537;set-ll;-90.0
20230721T165538;set-l;-88.0
20230721T165538;set-h;-72.0
20230721T165538;set-hh;-70.0
20230721T165539;pv;-83.22
20230721T165539;set-ll;-90.0
20230721T165539;set-l;-88.0
20230721T165539;set-h;-72.0
20230721T165539;set-hh;-70.0
20230721T165540;pv;-83.25
20230721T165540;set-ll;-90.0
20230721T165540;set-l;-88.0
20230721T165540;set-h;-72.0
20230721T165540;set-hh;-70.0
20230721T165541;pv;-83.25
20230721T165541;set-ll;-90.0
20230721T165541;set-l;-88.0
20230721T165541;set-h;-72.0
20230721T165541;set-hh;-70.0
20230721T165542;pv;-83.25
20230721T165542;set-ll;-90.0
20230721T165542;set-l;-88.0
20230721T165542;set-h;-72.0
20230721T165542;set-hh;-70.0
20230721T165543;pv;-83.25
20230721T165543;set-ll;-90.0
20230721T165543;set-l;-88.0
20230721T165543;set-h;-72.0
20230721T165543;set-hh;-70.0
20230721T165544;pv;-83.22
20230721T165544;set-ll;-90.0
20230721T165544;set-l;-88.0
20230721T165544;set-h;-72.0
20230721T165544;set-hh;-70.0
20230721T165545;pv;-83.25
20230721T165545;set-ll;-90.0
20230721T165545;set-l;-88.0
20230721T165545;set-h;-72.0
20230721T165545;set-hh;-70.0
20230721T165546;pv;-83.25
20230721T165546;set-ll;-90.0
20230721T165546;set-l;-88.0
20230721T165546;set-h;-72.0
20230721T165546;set-hh;-70.0
20230721T165547;pv;-83.25
20230721T165547;set-ll;-90.0
20230721T165547;set-l;-88.0
20230721T165547;set-h;-72.0
20230721T165547;set-hh;-70.0
20230721T165548;pv;-83.25
20230721T165548;set-ll;-90.0
20230721T165548;set-l;-88.0
20230721T165548;set-h;-72.0
20230721T165548;set-hh;-70.0
20230721T165550;pv;-83.25
20230721T165550;set-ll;-90.0
20230721T165550;set-l;-88.0
20230721T165550;set-h;-72.0
20230721T165550;set-hh;-70.0
20230721T165551;pv;-83.25
20230721T165551;set-ll;-90.0
20230721T165551;set-l;-88.0
20230721T165551;set-h;-72.0
20230721T165551;set-hh;-70.0
20230721T165552;pv;-83.25
20230721T165552;set-ll;-90.0
20230721T165552;set-l;-88.0
20230721T165552;set-h;-72.0
20230721T165552;set-hh;-70.0
20230721T165555;pv;-83.25
20230721T165555;set-ll;-90.0
20230721T165555;set-l;-88.0
20230721T165555;set-h;-72.0
20230721T165555;set-hh;-70.0
20230721T165556;pv;-83.28
20230721T165556;set-ll;-90.0
20230721T165556;set-l;-88.0
20230721T165556;set-h;-72.0
20230721T165556;set-hh;-70.0
20230721T165557;pv;-83.25
20230721T165557;set-ll;-90.0
20230721T165557;set-l;-88.0
20230721T165557;set-h;-72.0
20230721T165557;set-hh;-70.0
20230721T165558;pv;-83.28
20230721T165558;set-ll;-90.0
20230721T165558;set-l;-88.0
20230721T165558;set-h;-72.0
20230721T165558;set-hh;-70.0
20230721T165559;pv;-83.25
20230721T165559;set-ll;-90.0
20230721T165559;set-l;-88.0
20230721T165559;set-h;-72.0
20230721T165559;set-hh;-70.0
20230721T165600;pv;-83.28
20230721T165600;set-ll;-90.0
20230721T165600;set-l;-88.0
20230721T165600;set-h;-72.0
20230721T165600;set-hh;-70.0
20230721T165601;pv;-83.28
20230721T165601;set-ll;-90.0
20230721T165601;set-l;-88.0
20230721T165601;set-h;-72.0
20230721T165601;set-hh;-70.0
20230721T165602;pv;-83.28
20230721T165602;set-ll;-90.0
20230721T165602;set-l;-88.0
20230721T165602;set-h;-72.0
20230721T165602;set-hh;-70.0
20230721T165604;pv;-83.28
20230721T165604;set-ll;-90.0
20230721T165604;set-l;-88.0
20230721T165604;set-h;-72.0
20230721T165604;set-hh;-70.0
20230721T165605;pv;-83.28
20230721T165605;set-ll;-90.0
20230721T165605;set-l;-88.0
20230721T165605;set-h;-72.0
20230721T165605;set-hh;-70.0
20230721T165606;pv;-83.28
20230721T165606;set-ll;-90.0
20230721T165606;set-l;-88.0
20230721T165606;set-h;-72.0
20230721T165606;set-hh;-70.0
20230721T165607;pv;-83.28
20230721T165607;set-ll;-90.0
20230721T165607;set-l;-88.0
20230721T165607;set-h;-72.0
20230721T165607;set-hh;-70.0
20230721T165608;pv;-83.28
20230721T165608;set-ll;-90.0
20230721T165608;set-l;-88.0
20230721T165608;set-h;-72.0
20230721T165608;set-hh;-70.0
20230721T165609;pv;-83.28
20230721T165609;set-ll;-90.0
20230721T165609;set-l;-88.0
20230721T165609;set-h;-72.0
20230721T165609;set-hh;-70.0
20230721T165612;pv;-83.3
20230721T165612;set-ll;-90.0
20230721T165612;set-l;-88.0
20230721T165612;set-h;-72.0
20230721T165612;set-hh;-70.0
20230721T165613;pv;-83.3
20230721T165613;set-ll;-90.0
20230721T165613;set-l;-88.0
20230721T165613;set-h;-72.0
20230721T165613;set-hh;-70.0
20230721T165614;pv;-83.3
20230721T165614;set-ll;-90.0
20230721T165614;set-l;-88.0
20230721T165614;set-h;-72.0
20230721T165614;set-hh;-70.0
20230721T165615;pv;-83.3
20230721T165615;set-ll;-90.0
20230721T165615;set-l;-88.0
20230721T165615;set-h;-72.0
20230721T165615;set-hh;-70.0
20230721T165616;pv;-83.28
20230721T165616;set-ll;-90.0
20230721T165616;set-l;-88.0
20230721T165616;set-h;-72.0
20230721T165616;set-hh;-70.0
20230721T165617;pv;-83.3
20230721T165617;set-ll;-90.0
20230721T165617;set-l;-88.0
20230721T165617;set-h;-72.0
20230721T165617;set-hh;-70.0
20230721T165618;pv;-83.3
20230721T165618;set-ll;-90.0
20230721T165618;set-l;-88.0
20230721T165618;set-h;-72.0
20230721T165618;set-hh;-70.0
20230721T165619;pv;-83.3
20230721T165619;set-ll;-90.0
20230721T165619;set-l;-88.0
20230721T165619;set-h;-72.0
20230721T165619;set-hh;-70.0
20230721T165620;pv;-83.3
20230721T165620;set-ll;-90.0
20230721T165621;set-l;-88.0
20230721T165621;set-h;-72.0
20230721T165621;set-hh;-70.0
20230721T165622;pv;-83.3
20230721T165622;set-ll;-90.0
20230721T165622;set-l;-88.0
20230721T165622;set-h;-72.0
20230721T165622;set-hh;-70.0
20230721T165623;pv;-83.3
20230721T165623;set-ll;-90.0
20230721T165623;set-l;-88.0
20230721T165623;set-h;-72.0
20230721T165623;set-hh;-70.0
20230721T165624;pv;-83.3
20230721T165624;set-ll;-90.0
20230721T165624;set-l;-88.0
20230721T165624;set-h;-72.0
20230721T165624;set-hh;-70.0
20230721T165625;pv;-83.3
20230721T165625;set-ll;-90.0
20230721T165625;set-l;-88.0
20230721T165625;set-h;-72.0
20230721T165625;set-hh;-70.0
20230721T165626;pv;-83.33
20230721T165626;set-ll;-90.0
20230721T165626;set-l;-88.0
20230721T165626;set-h;-72.0
20230721T165626;set-hh;-70.0
20230721T165627;pv;-83.33
20230721T165627;set-ll;-90.0
20230721T165627;set-l;-88.0
20230721T165627;set-h;-72.0
20230721T165627;set-hh;-70.0
20230721T165628;pv;-83.33
20230721T165628;set-ll;-90.0
20230721T165628;set-l;-88.0
20230721T165628;set-h;-72.0
20230721T165628;set-hh;-70.0
20230721T165629;pv;-83.33
20230721T165629;set-ll;-90.0
20230721T165629;set-l;-88.0
20230721T165629;set-h;-72.0
20230721T165629;set-hh;-70.0
20230721T165630;pv;-83.36
20230721T165630;set-ll;-90.0
20230721T165630;set-l;-88.0
20230721T165630;set-h;-72.0
20230721T165630;set-hh;-70.0
20230721T165631;pv;-83.33
20230721T165631;set-ll;-90.0
20230721T165631;set-l;-88.0
20230721T165631;set-h;-72.0
20230721T165631;set-hh;-70.0
20230721T165632;pv;-83.36
20230721T165633;set-ll;-90.0
20230721T165633;set-l;-88.0
20230721T165633;set-h;-72.0
20230721T165633;set-hh;-70.0
20230721T165634;pv;-83.33
20230721T165634;set-ll;-90.0
20230721T165634;set-l;-88.0
20230721T165634;set-h;-72.0
20230721T165634;set-hh;-70.0
20230721T165635;pv;-83.36
20230721T165635;set-ll;-90.0
20230721T165635;set-l;-88.0
20230721T165635;set-h;-72.0
20230721T165635;set-hh;-70.0
20230721T165636;pv;-83.33
20230721T165636;set-ll;-90.0
20230721T165636;set-l;-88.0
20230721T165636;set-h;-72.0
20230721T165636;set-hh;-70.0
20230721T165637;pv;-83.33
20230721T165637;set-ll;-90.0
20230721T165637;set-l;-88.0
20230721T165637;set-h;-72.0
20230721T165637;set-hh;-70.0
20230721T165638;pv;-83.33
20230721T165638;set-ll;-90.0
20230721T165638;set-l;-88.0
20230721T165638;set-h;-72.0
20230721T165638;set-hh;-70.0
20230721T165639;pv;-83.36
20230721T165639;set-ll;-90.0
20230721T165639;set-l;-88.0
20230721T165639;set-h;-72.0
20230721T165639;set-hh;-70.0
20230721T165640;pv;-83.36
20230721T165640;set-ll;-90.0
20230721T165640;set-l;-88.0
20230721T165640;set-h;-72.0
20230721T165640;set-hh;-70.0
20230721T165641;pv;-83.36
20230721T165641;set-ll;-90.0
20230721T165641;set-l;-88.0
20230721T165641;set-h;-72.0
20230721T165641;set-hh;-70.0
20230721T165642;pv;-83.36
20230721T165642;set-ll;-90.0
20230721T165642;set-l;-88.0
20230721T165642;set-h;-72.0
20230721T165642;set-hh;-70.0
20230721T165643;pv;-83.39
20230721T165643;set-ll;-90.0
20230721T165643;set-l;-88.0
20230721T165643;set-h;-72.0
20230721T165644;set-hh;-70.0
20230721T165645;pv;-83.36
20230721T165645;set-ll;-90.0
20230721T165645;set-l;-88.0
20230721T165645;set-h;-72.0
20230721T165645;set-hh;-70.0
20230721T165646;pv;-83.33
20230721T165646;set-ll;-90.0
20230721T165646;set-l;-88.0
20230721T165646;set-h;-72.0
20230721T165646;set-hh;-70.0
20230721T165647;pv;-83.36
20230721T165647;set-ll;-90.0
20230721T165647;set-l;-88.0
20230721T165647;set-h;-72.0
20230721T165647;set-hh;-70.0
20230721T165648;pv;-83.36
20230721T165648;set-ll;-90.0
20230721T165648;set-l;-88.0
20230721T165648;set-h;-72.0
20230721T165648;set-hh;-70.0
20230721T165649;pv;-83.36
20230721T165649;set-ll;-90.0
20230721T165649;set-l;-88.0
20230721T165649;set-h;-72.0
20230721T165649;set-hh;-70.0
20230721T165650;pv;-83.36
20230721T165650;set-ll;-90.0
20230721T165650;set-l;-88.0
20230721T165650;set-h;-72.0
20230721T165650;set-hh;-70.0
20230721T165651;pv;-83.36
20230721T165651;set-ll;-90.0
20230721T165651;set-l;-88.0
20230721T165651;set-h;-72.0
20230721T165651;set-hh;-70.0
20230721T165652;pv;-83.39
20230721T165652;set-ll;-90.0
20230721T165652;set-l;-88.0
20230721T165652;set-h;-72.0
20230721T165652;set-hh;-70.0
20230721T165653;pv;-83.39
20230721T165653;set-ll;-90.0
20230721T165653;set-l;-88.0
20230721T165653;set-h;-72.0
20230721T165653;set-hh;-70.0
20230721T165654;pv;-83.39
20230721T165654;set-ll;-90.0
20230721T165654;set-l;-88.0
20230721T165654;set-h;-72.0
20230721T165654;set-hh;-70.0
20230721T165655;pv;-83.36
20230721T165655;set-ll;-90.0
20230721T165655;set-l;-88.0
20230721T165656;set-h;-72.0
20230721T165656;set-hh;-70.0
20230721T165657;pv;-83.39
20230721T165657;set-ll;-90.0
20230721T165657;set-l;-88.0
20230721T165657;set-h;-72.0
20230721T165657;set-hh;-70.0
20230721T165658;pv;-83.39
20230721T165658;set-ll;-90.0
20230721T165658;set-l;-88.0
20230721T165658;set-h;-72.0
20230721T165658;set-hh;-70.0
20230721T165659;pv;-83.39
20230721T165659;set-ll;-90.0
20230721T165659;set-l;-88.0
20230721T165659;set-h;-72.0
20230721T165659;set-hh;-70.0
20230721T165700;pv;-83.39
20230721T165700;set-ll;-90.0
20230721T165700;set-l;-88.0
20230721T165700;set-h;-72.0
20230721T165700;set-hh;-70.0
20230721T165701;pv;-83.39
20230721T165701;set-ll;-90.0
20230721T165701;set-l;-88.0
20230721T165701;set-h;-72.0
20230721T165701;set-hh;-70.0
20230721T165702;pv;-83.39
20230721T165702;set-ll;-90.0
20230721T165702;set-l;-88.0
20230721T165702;set-h;-72.0
20230721T165702;set-hh;-70.0
20230721T165703;pv;-83.39
20230721T165703;set-ll;-90.0
20230721T165703;set-l;-88.0
20230721T165703;set-h;-72.0
20230721T165703;set-hh;-70.0
20230721T165704;pv;-83.42
20230721T165704;set-ll;-90.0
20230721T165704;set-l;-88.0
20230721T165704;set-h;-72.0
20230721T165704;set-hh;-70.0
20230721T165705;pv;-83.42
20230721T165705;set-ll;-90.0
20230721T165705;set-l;-88.0
20230721T165705;set-h;-72.0
20230721T165705;set-hh;-70.0
20230721T165706;pv;-83.42
20230721T165706;set-ll;-90.0
20230721T165706;set-l;-88.0
20230721T165706;set-h;-72.0
20230721T165706;set-hh;-70.0
20230721T165708;pv;-83.42
20230721T165708;set-ll;-90.0
20230721T165708;set-l;-88.0
20230721T165708;set-h;-72.0
20230721T165708;set-hh;-70.0
20230721T165709;pv;-83.42
20230721T165709;set-ll;-90.0
20230721T165709;set-l;-88.0
20230721T165709;set-h;-72.0
20230721T165709;set-hh;-70.0
20230721T165710;pv;-83.39
20230721T165710;set-ll;-90.0
20230721T165710;set-l;-88.0
20230721T165710;set-h;-72.0
20230721T165710;set-hh;-70.0
20230721T165711;pv;-83.42
20230721T165711;set-ll;-90.0
20230721T165711;set-l;-88.0
20230721T165711;set-h;-72.0
20230721T165711;set-hh;-70.0
20230721T165712;pv;-83.42
20230721T165712;set-ll;-90.0
20230721T165712;set-l;-88.0
20230721T165712;set-h;-72.0
20230721T165712;set-hh;-70.0
20230721T165713;pv;-83.42
20230721T165713;set-ll;-90.0
20230721T165713;set-l;-88.0
20230721T165713;set-h;-72.0
20230721T165713;set-hh;-70.0
20230721T165714;pv;-83.42
20230721T165714;set-ll;-90.0
20230721T165714;set-l;-88.0
20230721T165714;set-h;-72.0
20230721T165714;set-hh;-70.0
20230721T165715;pv;-83.42
20230721T165715;set-ll;-90.0
20230721T165715;set-l;-88.0
20230721T165715;set-h;-72.0
20230721T165715;set-hh;-70.0
20230721T165716;pv;-83.42
20230721T165716;set-ll;-90.0
20230721T165716;set-l;-88.0
20230721T165716;set-h;-72.0
20230721T165716;set-hh;-70.0
20230721T165717;pv;-83.45
20230721T165717;set-ll;-90.0
20230721T165717;set-l;-88.0
20230721T165717;set-h;-72.0
20230721T165717;set-hh;-70.0
20230721T165718;pv;-83.45
20230721T165718;set-ll;-90.0
20230721T165718;set-l;-88.0
20230721T165719;set-h;-72.0
20230721T165719;set-hh;-70.0
20230721T165720;pv;-83.42
20230721T165720;set-ll;-90.0
20230721T165720;set-l;-88.0
20230721T165720;set-h;-72.0
20230721T165720;set-hh;-70.0
20230721T165721;pv;-83.45
20230721T165721;set-ll;-90.0
20230721T165721;set-l;-88.0
20230721T165721;set-h;-72.0
20230721T165721;set-hh;-70.0
20230721T165722;pv;-83.45
20230721T165722;set-ll;-90.0
20230721T165722;set-l;-88.0
20230721T165722;set-h;-72.0
20230721T165722;set-hh;-70.0
20230721T165723;pv;-83.45
20230721T165723;set-ll;-90.0
20230721T165723;set-l;-88.0
20230721T165723;set-h;-72.0
20230721T165723;set-hh;-70.0
20230721T165724;pv;-83.45
20230721T165724;set-ll;-90.0
20230721T165724;set-l;-88.0
20230721T165724;set-h;-72.0
20230721T165724;set-hh;-70.0
20230721T165725;pv;-83.45
20230721T165725;set-ll;-90.0
20230721T165725;set-l;-88.0
20230721T165725;set-h;-72.0
20230721T165725;set-hh;-70.0
20230721T165726;pv;-83.45
20230721T165726;set-ll;-90.0
20230721T165726;set-l;-88.0
20230721T165726;set-h;-72.0
20230721T165726;set-hh;-70.0
20230721T165727;pv;-83.45
20230721T165727;set-ll;-90.0
20230721T165727;set-l;-88.0
20230721T165727;set-h;-72.0
20230721T165727;set-hh;-70.0
20230721T165728;pv;-83.45
20230721T165728;set-ll;-90.0
20230721T165728;set-l;-88.0
20230721T165728;set-h;-72.0
20230721T165728;set-hh;-70.0
20230721T165729;pv;-83.45
20230721T165729;set-ll;-90.0
20230721T165729;set-l;-88.0
20230721T165729;set-h;-72.0
20230721T165729;set-hh;-70.0
20230721T165730;pv;-83.45
20230721T165731;set-ll;-90.0
20230721T165731;set-l;-88.0
20230721T165731;set-h;-72.0
20230721T165731;set-hh;-70.0
20230721T165732;pv;-83.45
20230721T165732;set-ll;-90.0
20230721T165732;set-l;-88.0
20230721T165732;set-h;-72.0
20230721T165732;set-hh;-70.0
20230721T165733;pv;-83.45
20230721T165733;set-ll;-90.0
20230721T165733;set-l;-88.0
20230721T165733;set-h;-72.0
20230721T165733;set-hh;-70.0
